protocolType	typeId	subsystemId	controllable	name	rawName	converterCall	converterContext	defaultValue	defaultValueType
1	4617948836790274	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4617948836790274_0_io_generalinfo1()	local function func_4617948836790274_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4619048348418050	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4619048348418050_0_io_generalinfo1()	local function func_4619048348418050_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4620147860045826	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4620147860045826_0_io_generalinfo1()	local function func_4620147860045826_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4621247371673602	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4621247371673602_0_io_generalinfo1()	local function func_4621247371673602_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4622346883301378	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4622346883301378_0_io_generalinfo1()	local function func_4622346883301378_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4623446394929154	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4623446394929154_0_io_generalinfo1()	local function func_4623446394929154_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4624545906556930	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4624545906556930_0_io_generalinfo1()	local function func_4624545906556930_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4625645418184706	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4625645418184706_0_io_generalinfo1()	local function func_4625645418184706_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4626744929812482	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4626744929812482_0_io_generalinfo1()	local function func_4626744929812482_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4627844441440258	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4627844441440258_0_io_generalinfo1()	local function func_4627844441440258_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4628943953068034	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4628943953068034_0_io_generalinfo1()	local function func_4628943953068034_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4630043464695810	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4630043464695810_0_io_generalinfo1()	local function func_4630043464695810_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4631142976323586	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4631142976323586_0_io_generalinfo1()	local function func_4631142976323586_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4632242487951362	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4632242487951362_0_io_generalinfo1()	local function func_4632242487951362_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4633341999579138	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4633341999579138_0_io_generalinfo1()	local function func_4633341999579138_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4634441511206914	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4634441511206914_0_io_generalinfo1()	local function func_4634441511206914_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4635541022834690	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4635541022834690_0_io_generalinfo1()	local function func_4635541022834690_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4636640534462466	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4636640534462466_0_io_generalinfo1()	local function func_4636640534462466_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_knx", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
1	4637740046090242	0	io:RollerShutterWithLowSpeedManagementIOComponent	core:SupportedManufacturerSettingsCommands	io:generalinfo1	func_4637740046090242_0_io_generalinfo1()	local function func_4637740046090242_0_io_generalinfo1(p1) return {"dead_man_up", "dead_man_down", "dead_man_stop", "dead_man_impulse_up", "dead_man_impulse_down", "enter_settings_mode", "save_upper_end_limit", "save_lower_end_limit", "stop_after_save_limit", "set_auto_end_limits", "set_auto_upper_end_limit", "set_auto_lower_end_limit", "save_settings", "invert_rotation", "save_my_position", "delete_my_position", "set_smart_protect", "set_open_level", "set_security_level", "set_discreet_mode_speed", "set_nominal_mode_speed", "set_soft_start", "set_soft_stop", "reset_actuator", "double_power_cut", "eject_from_setting_mode"} end		10
